,mse,vies,variancia
1940,0.03939077402453559,0.0076775402594363076,0.03171323376509928
2056,0.02702589244122489,0.005657953638074709,0.021367938803150178
2179,0.017380116852491582,0.005332253109831625,0.012047863742659957
2310,0.013389634099385508,0.005139153635868566,0.00825048046351694
2448,0.013165730282093162,0.004249190595014458,0.008916539687078708
2595,0.009245416384200053,0.004129858940463582,0.005115557443736472
2750,0.008286459254389023,0.004032723769760521,0.004253735484628501
2915,0.009113999906678098,0.004143615743755285,0.004970384162922814
3089,0.008330122320717035,0.004017686027452237,0.0043124362932647955
3274,0.006151339781376573,0.003815012704229163,0.0023363270771474117
3470,0.0053154425297458644,0.003772441658078927,0.001543000871666939
3678,0.005442139586623108,0.0037924980816694074,0.0016496415049536996
3898,0.00539097284772505,0.0037916851342633603,0.0015992877134616906
4132,0.0055450572107743025,0.003875995722488098,0.0016690614882862035
4379,0.005384673184527141,0.003855541373401726,0.001529131811125416
4641,0.005345952940331719,0.00381761978560658,0.001528333154725138
4919,0.005218602526788884,0.00381819449354642,0.0014004080332424655
5214,0.005193350289601074,0.0038353906009922193,0.001357959688608855
5526,0.005085224478270209,0.003803723577723239,0.0012815009005469706
5857,0.005210737985140174,0.003838807522437265,0.0013719304627029091
6207,0.004188126320805033,0.003660209967807036,0.0005279163529979972
6579,0.004065234737716649,0.0036164443583064283,0.00044879037941021957
6973,0.004416966913776986,0.003622118065564144,0.0007948488482128415
7390,0.004563064519882047,0.0036227731418155724,0.0009402913780664731
7833,0.0041621425771275625,0.003617060182221227,0.0005450823949063366
8302,0.0038335112758947597,0.003625211487487445,0.00020829978840731402
8799,0.0038168583009009255,0.003623515050974985,0.00019334324992594038
9326,0.003919145296326349,0.003670661425761529,0.00024848387056482045
9884,0.003987629181791821,0.0037456328644557904,0.00024199631733602946
10476,0.003906252648357134,0.003701305196624418,0.00020494745173271675
11103,0.003782426786867351,0.0035797507110981435,0.00020267607576920823
11768,0.0037176490144905133,0.0035795432579649182,0.00013810575652559488
12472,0.0037177155883140077,0.003579292043414106,0.00013842354489990147
13219,0.003694867067404527,0.0035723681341268843,0.0001224989332776435
14010,0.003682093041565262,0.0035682476933189132,0.00011384534824634876
14849,0.0036765255726388985,0.003571434813148341,0.00010509075949055836
15738,0.0036520292922789244,0.0035640800969023233,8.794919537660034e-05
16681,0.0036470508018516283,0.003568481210483618,7.856959136800989e-05
17679,0.0036291608398057447,0.0035616316012686863,6.752923853705995e-05
18738,0.0036112699497650703,0.00355220770706789,5.906224269718077e-05
19860,0.0035876635989504036,0.003541927087700434,4.5736511249968925e-05
21049,0.003519379763801116,0.0034776100199416077,4.1769743859508305e-05
22309,0.0035124338431871656,0.0034720156472099763,4.041819597718885e-05
23644,0.003507922814453851,0.0034682414613740387,3.968135307981289e-05
25060,0.0035053792027567787,0.003466871432404703,3.850777035207529e-05
26560,0.0035007816598396006,0.003464299997729115,3.6481662110484466e-05
28151,0.003490702619281611,0.003458679017099392,3.202360218221949e-05
29836,0.0034948731977399537,0.003461885143904472,3.2988053835482774e-05
31622,0.0034896563804691382,0.003459520598165144,3.0135782303995145e-05
