,mse,vies,variancia
100.0,1.0282878017270334,0.06553989066298256,0.9627479110640509
105.98698188825016,4.995378377507344,0.5209337370046313,4.474444640502711
112.33240329780277,0.23237299179450685,0.054402838135942884,0.17797015365856395
119.05772393787834,1.0586142777086576,0.04232544069052367,1.016288837018134
126.1856883066021,0.8467349612835432,0.041332670584469704,0.8054022906990731
133.74040261108215,5.962640726084088,0.348776631324636,5.613864094759449
141.74741629268047,0.2318382706640814,0.059181076576136284,0.1726571940879451
150.23380843318594,0.22861649227212066,0.048412256063074095,0.18020423620904658
159.22827933410923,0.16779236982945048,0.03708944535196193,0.13070292447748852
168.7612475788147,2.2266683253667203,0.14004312158154325,2.0866252037851774
178.8649529057435,1.62941821537735,0.08664051580785039,1.5427776995694997
189.57356524063755,1.7249196961124296,0.15473372563786178,1.5701859704745673
200.9233002565048,1.7809528540189254,0.20018659798094493,1.5807662560379807
212.9525418521362,25.459741420271147,3.202423483031235,22.257317937239918
225.7019719633919,15.145691964872638,1.8126052581233116,13.333086706749327
239.21470814626386,15.868228608751103,1.6451590505710747,14.223069558180029
253.53644939701115,18.799073921213903,2.407793242929417,16.391280678284488
268.71563070252273,3.649098894507306,0.3153925233872827,3.3337063711200234
284.8035868435802,3.642321108475934,0.3210839393725707,3.3212371691033633
301.85472600499213,1.7611114730990973,0.14810100681166224,1.6130104662874356
319.92671377973846,1.045136845163368,0.12846759800795599,0.9166692471554122
339.0806681894053,0.6359170246905298,0.1371800462466402,0.4987369784438895
359.38136638046257,15.798293741117462,1.992074768674345,13.806218972443116
380.89746369540717,12.365345336908065,1.3804438264928336,10.98490151041523
403.70172585965537,11.58766737488162,1.335466968800232,10.252200406081387
427.87127506942664,11.81388731410894,1.5675688521884972,10.246318461920447
453.4878508128582,11.495863847649389,1.4855453689764406,10.010318478672952
480.6380863064389,10.876964900052227,1.4139113519090456,9.463053548143186
509.413801481638,15.860912229391364,2.036910710599197,13.824001518792166
539.9123135125902,7.049985424722133,0.5835230915283033,6.46646233319383
572.236765935022,0.3928254909703983,0.04270064713692118,0.35012484383347714
606.4964774694602,0.09974870074064432,0.03215009065741208,0.06759861008323227
642.807311728432,0.1722434491386881,0.04456506086602605,0.12767838827266206
681.2920690579615,1.4213667655088997,0.1527915464261367,1.2685752190827628
722.0809018385464,0.7028885504624232,0.06112002314639057,0.6417685273160326
765.3117546501343,1.0787525910601332,0.07077055779632381,1.0079820332638096
811.1308307896873,0.036650991142131814,0.02201258901810959,0.014638402124022237
859.6930867190788,0.04844605244452919,0.02297800786586953,0.025468044578659668
911.1627561154887,0.2268166174908267,0.027983076222141953,0.19883354126868474
