,mse,vies,variancia
100.0,21.352314758269234,1.1696531361308258,20.182661622138404
105.98698188825016,14.875170673423716,0.9494152754670055,13.92575539795671
112.33240329780277,7.330400046211304,0.09761888656862198,7.2327811596426805
119.05772393787834,16.773589544753392,0.10335790673938972,16.670231638014
126.1856883066021,15.442434810937943,0.5199463842464215,14.92248842669152
133.74040261108215,17.414073066326065,0.3880837377056511,17.025989328620415
141.74741629268047,29.08864809245867,2.4983002535035403,26.590347838955125
150.23380843318594,28.53851287180846,0.3192627110328088,28.21925016077566
159.22827933410923,14.104170232885956,0.3074443385269589,13.796725894358994
168.7612475788147,10.305195977159176,0.17438787922501864,10.130808097934157
178.8649529057435,8.336795735527698,0.2338444289458704,8.102951306581826
189.57356524063755,4.534193208658365,0.20736644678897556,4.32682676186939
200.9233002565048,13.374840184807965,0.6198702895309082,12.75496989527706
212.9525418521362,28.225702526602667,2.723780557252109,25.501921969350548
225.7019719633919,26.935704610107727,2.5188961079725893,24.416808502135144
239.21470814626386,21.358944380745896,1.7474726785837433,19.61147170216216
253.53644939701115,23.503986121710692,2.447760730822459,21.05622539088823
268.71563070252273,6.855550385748697,0.6739003460521447,6.181650039696552
284.8035868435802,8.826866344269922,1.1267313616684655,7.700134982601458
301.85472600499213,5.9918526495243,0.7397268939921859,5.252125755532115
319.92671377973846,3.392000686595531,0.43859936266415456,2.9534013239313763
339.0806681894053,3.8128281444965735,0.5353421058523616,3.277486038644212
359.38136638046257,49.866881419749696,6.641507958794755,43.22537346095494
380.89746369540717,39.54048086234196,5.371500760234774,34.168980102107184
403.70172585965537,35.917061325484745,5.163915085342979,30.753146240141756
427.87127506942664,35.07381534591234,5.378875479204045,29.694939866708285
453.4878508128582,35.51637627484065,5.812869187235776,29.703507087604876
480.6380863064389,38.83619072140743,6.314551098125529,32.5216396232819
509.413801481638,55.29390079826938,8.476844184474343,46.817056613795025
539.9123135125902,47.19534804950363,7.0885920226929295,40.106756026810686
572.236765935022,35.598010281648726,5.487935258668557,30.110075022980165
606.4964774694602,38.62153983464866,6.328490367673793,32.293049466974864
642.807311728432,32.761869386925916,5.022749635180069,27.739119751745847
681.2920690579615,39.70991550335177,4.938819521917118,34.771095981434655
722.0809018385464,37.80264369141554,4.6250630072408665,33.17758068417467
765.3117546501343,32.6706049595816,3.436505039785908,29.234099919795693
811.1308307896873,25.97962521951928,2.423601644451982,23.556023575067297
859.6930867190788,30.495811852001076,3.059834186858322,27.43597766514275
911.1627561154887,36.38365917337936,3.9374847339377643,32.44617443944159
965.7139052966048,33.47299154436727,4.235447186387717,29.237544357979566
1023.5310218990269,22.379584220724965,2.8000646787296395,19.579519541995325
1084.8096388007432,34.46042623861695,4.261214174858336,30.199212063758612
1149.7569953977356,14.752189219534499,0.9783713264482223,13.773817893086278
1218.5927384710872,9.580585588684425,0.6985053400671196,8.882080248617303
1291.549665014884,7.382797045876011,0.4864713185816566,6.896325727294354
1368.8745095370807,6.797591003796734,0.4615883560697956,6.3360026477269376
1450.8287784959402,5.453233843233914,0.4303515859251673,5.022882257308744
1537.689634694013,1.9910298058949893,0.11948273116707366,1.871547074727917
1629.7508346206434,2.3577129301939745,0.10220527226393622,2.2555076579300377
1727.3237219129887,2.0517089586811026,0.07741276230103976,1.9742961963800638
1830.7382802953678,1.7991763854070462,0.07005802888710057,1.729118356519946
