,mse,vies,variancia
100.0,0.03409506026923905,0.033831452471192396,0.0002636077980466902
105.98698188825016,0.034227120783871495,0.03399630169276192,0.00023081909110956792
112.33240329780277,0.03395481241305418,0.033761874851885906,0.00019293756116826598
119.05772393787834,0.03400589087366632,0.033795619766535494,0.00021027110713085564
126.1856883066021,0.03395455143045753,0.033758011374585874,0.00019654005587165375
133.74040261108215,0.0339076203706051,0.033722411616768616,0.0001852087538364753
141.74741629268047,0.0339363541067098,0.03373715019182981,0.00019920391487998664
150.23380843318594,0.03393880789344013,0.033714283398179445,0.00022452449526068723
159.22827933410923,0.03393986542056719,0.033717132021055966,0.00022273339951122892
168.7612475788147,0.03393427905305392,0.03371853594495621,0.00021574310809771444
178.8649529057435,0.03391803975749921,0.03371832299715839,0.00019971676034081633
189.57356524063755,0.033958199724138216,0.03377593560180028,0.00018226412233791464
200.9233002565048,0.03425648934554026,0.03404765539010005,0.0002088339554402437
212.9525418521362,0.03442916439529073,0.034231249663508385,0.0001979147317823591
225.7019719633919,0.03441507155524619,0.03419860015011602,0.000216471405130184
239.21470814626386,0.03445837670686713,0.03428741967165714,0.00017095703520996126
253.53644939701115,0.03433066375453947,0.03418136599644772,0.00014929775809173376
268.71563070252273,0.034474426296729366,0.03434381515500939,0.00013061114172000833
284.8035868435802,0.03443396912930617,0.03431232795715606,0.00012164117215009893
301.85472600499213,0.034372047328322906,0.034267710274082125,0.0001043370542408465
319.92671377973846,0.034203103682533036,0.034111916923468946,9.118675906410511e-05
339.0806681894053,0.03417219061790177,0.03408664989020817,8.554072769359518e-05
359.38136638046257,0.0340653700563436,0.03398664000500709,7.873005133654579e-05
380.89746369540717,0.03398614020110464,0.03390447053424892,8.166966685570251e-05
403.70172585965537,0.03392712848921897,0.033840785445572015,8.634304364696442e-05
427.87127506942664,0.03392060502219116,0.033835294874839356,8.531014735179688e-05
453.4878508128582,0.0338306764566267,0.033749959260930516,8.071719569618234e-05
480.6380863064389,0.03375976384981166,0.033686321573624646,7.344227618701021e-05
509.413801481638,0.033766161864495284,0.033699252519955536,6.690934453972731e-05
539.9123135125902,0.03373619347910482,0.03366967400981346,6.651946929135813e-05
572.236765935022,0.03372323518925915,0.03365831497312637,6.492021613277274e-05
606.4964774694602,0.03372352261552148,0.03366234571603473,6.11768994867644e-05
642.807311728432,0.03371848572620074,0.03365904605339573,5.94396728050038e-05
681.2920690579615,0.03370102722018362,0.033645586925251006,5.544029493260862e-05
722.0809018385464,0.03368699618657855,0.03363726073913796,4.973544744057182e-05
765.3117546501343,0.03368124781755886,0.03363536860512916,4.587921242970357e-05
811.1308307896873,0.03366315811933402,0.033626010334605924,3.7147784728100116e-05
859.6930867190788,0.03366241586420758,0.03362600919439727,3.640666981031856e-05
911.1627561154887,0.03366811677616525,0.0336294227729278,3.869400323744371e-05
965.7139052966048,0.033659646986069956,0.03362609953026337,3.354745580658671e-05
1023.5310218990269,0.03368666616240032,0.03365086796602092,3.579819637939453e-05
1084.8096388007432,0.0336940533760168,0.03366296118058178,3.1092195435028654e-05
1149.7569953977356,0.03370283879761988,0.033670390678809434,3.244811881044352e-05
1218.5927384710872,0.03369486582965732,0.03366388584529815,3.097998435916591e-05
1291.549665014884,0.033692258912177586,0.0336635555951474,2.8703317030190538e-05
1368.8745095370807,0.0336885794518422,0.03366119448185556,2.7384969986625923e-05
1450.8287784959402,0.03368867103374796,0.033662538054018455,2.6132979729492992e-05
1537.689634694013,0.03370710460754993,0.03368196543806785,2.513916948207783e-05
1629.7508346206434,0.03370991485346468,0.03368781452609189,2.2100327372786105e-05
1727.3237219129887,0.03372226903041665,0.03370209640493157,2.0172625485082364e-05
1830.7382802953678,0.033740694499688265,0.033721165247377796,1.952925231047877e-05
1940.3442495579159,0.03373738711115948,0.03371899045630512,1.8396654854343367e-05
2056.5123083486515,0.03371112998575506,0.033690483182406104,2.0646803348939185e-05
2179.6353277791204,0.03370494107728379,0.03368745558203306,1.7485495250716454e-05
2310.1297000831582,0.03369024821662652,0.03367391141279151,1.633680383500147e-05
2448.4367468222267,0.033721725719437066,0.03370468471841078,1.7041001026288895e-05
2595.0242113997374,0.033729337545636,0.03371278748712988,1.655005850612141e-05
2750.387840931946,0.03372051326019283,0.033704482278332094,1.6030981860749332e-05
2915.053062825176,0.033690817423759505,0.03367711146776404,1.3705955995470834e-05
3089.5767617294005,0.0337071032211428,0.03369418554077089,1.2917680371921945e-05
3274.5491628777286,0.03369430235185634,0.033682371652137506,1.1930699718829005e-05
3470.5958281810686,0.03369314921034284,0.03368159676890187,1.1552441440973393e-05
3678.379771828634,0.03367035963695149,0.03365916986228062,1.118977467086037e-05
3898.603702549072,0.03365453701991814,0.03364406263025592,1.0474389662230554e-05
4132.0124001153345,0.03365370024936274,0.0336459002830861,7.799966276642245e-06
4379.395234130494,0.03364854086293132,0.03364101229221813,7.52857071319101e-06
4641.588833612782,0.03365353899937201,0.033646303896798596,7.235102573415867e-06
4919.479916408221,0.03364831737927073,0.0336413354574865,6.9819217842294005e-06
5214.008287999684,0.03364713325633515,0.03364010840663306,7.024849702084612e-06
5526.1700198540875,0.03365085760900657,0.033643833724061364,7.023884945200868e-06
5857.020818056667,0.0336424540175014,0.03363584044500455,6.6135724968503515e-06
6207.679593624761,0.03364064290100157,0.03363451899640065,6.123904600914999e-06
6579.332246575683,0.03363915092420542,0.03363300723232216,6.143691883261111e-06
6973.23567654597,0.03363777596536124,0.033632153218843934,5.62274651730844e-06
7390.722033525775,0.03363569738050365,0.03363024835468792,5.4490258157257175e-06
7833.203223083877,0.033639760422566015,0.033634581416557695,5.179006008322188e-06
8302.175681319744,0.033644461374487476,0.0336405681194918,3.89325499567321e-06
8799.225435691074,0.033639400162288856,0.03363558577924173,3.8143830471362455e-06
9326.0334688322,0.033636313443038676,0.033632647964671865,3.6654783668077827e-06
9884.38140350333,0.033638151403047586,0.033634817586063424,3.333816984165035e-06
10476.157527896663,0.03363850033722167,0.033635110502107594,3.3898351140723115e-06
11103.363181676366,0.03363837564938946,0.03363537358552603,3.002063863444718e-06
11768.119524349991,0.03364006609910519,0.033637333707096255,2.732392008933059e-06
12472.674708860455,0.03363846709420994,0.033636143919720626,2.3231744893020068e-06
13219.411484660288,0.033643391375668324,0.033641268458376554,2.1229172917777183e-06
14010.855255980188,0.03364670819493326,0.03364455709055112,2.151104382147572e-06
14849.682622544635,0.0336486547544187,0.03364663416883964,2.020585579055826e-06
15738.730431619044,0.033653340437146455,0.03365139234437881,1.9480927676456176e-06
16681.005372000593,0.033653122708069236,0.03365052535068329,2.5973573859510297e-06
17679.6941424003,0.03365480047604901,0.03365241158476424,2.3888912847735544e-06
18738.17422860383,0.03365669914937431,0.03365457359936214,2.1255500121699287e-06
19860.0253258591,0.03365505431163321,0.03365306814384453,1.9861677886840327e-06
21049.04144512022,0.03365112297124372,0.03364911538671928,2.0075845244299944e-06
22309.243744089836,0.033649246894093855,0.033647417649178064,1.8292449157863009e-06
23644.894126454074,0.03365086915792066,0.033649273611796135,1.5955461245246414e-06
25060.5096553008,0.033646669038594125,0.033645336464271994,1.3325743221331711e-06
26560.87782946684,0.03364304190078489,0.03364178455583619,1.2573449486968104e-06
28151.072774477325,0.03364473960611475,0.033643559204753294,1.1804013614502272e-06
29836.472402833402,0.03364368983465955,0.0336424714363935,1.2183982660508242e-06
31622.776601683792,0.033640281379372076,0.033639190584481345,1.0907948907243062e-06
